v1,v2,v3,v4,v5,v6,v7,v8,transaction_amount,is_fraud
1.1439,-0.441,0.635,-0.7052,0.8142,1.0373,1.0845,1.471,396.64,0
1.5183,-1.5298,-1.0377,0.4136,-0.5864,-1.5184,2.04,-1.0016,395.46,0
0.302,-1.0522,-0.7841,1.3608,-1.3108,2.1018,1.876,2.1347,275.81,0
-0.272,-0.0055,-2.4794,-0.196,1.0913,0.8968,-0.0865,1.6991,573.05,0
1.5079,1.127,-0.1186,-0.198,-2.8503,-0.3265,-1.3533,0.2212,128.03,0
-0.0223,0.3175,-0.395,-1.6671,-0.1396,0.3347,0.6762,-0.198,63.47,0
-0.0263,-0.9392,-1.2994,0.8063,-0.7569,-1.7549,0.8566,0.459,14.41,0
-1.1016,0.7673,-0.5725,-1.1847,-0.1856,1.4005,0.181,1.4965,88.25,0
0.024,0.059,-0.361,-0.5024,-0.9196,-1.5566,-0.7024,0.9041,205.09,0
-0.3736,0.5605,-0.3624,1.2366,-0.0469,1.3572,1.1519,1.0513,64.01,0
-1.0099,0.1434,-1.2351,-0.7186,0.1931,-0.4926,-1.3055,-1.3279,221.95,0
-1.4044,-0.7902,-1.0289,1.1071,1.6541,-2.169,1.5648,0.0867,223.19,0
1.5812,-0.9639,2.0974,-0.0065,-1.9587,-1.5609,0.7699,0.1296,226.15,0
-0.3605,1.848,-0.656,0.7908,1.1987,-0.0127,0.1205,-1.7163,410.67,0
1.1668,0.1861,-1.4942,-0.1147,0.1944,-1.1446,-0.3601,-1.4094,76.22,0
-0.2774,0.0342,0.6962,1.0824,-0.3101,-1.0442,0.0761,0.4706,667.56,0
1.7453,0.5679,1.1262,-1.2091,-0.1268,1.2207,-0.8877,0.9652,308.93,0
0.055,2.5911,-0.9404,-0.6061,-0.9428,1.5627,0.8021,-0.5442,256.3,0
0.6129,1.8014,0.4997,-0.404,-0.4911,-0.2502,-0.5107,1.3471,79.28,0
0.1617,1.264,1.9053,-1.6835,-0.0353,-0.0432,-0.4293,0.9811,206.18,0
-0.3454,-0.9502,2.1879,-0.5034,-0.5008,-0.3707,0.0956,-0.3284,115.65,0
-1.2427,-0.3902,1.3755,0.5273,0.1299,-0.9243,-1.1063,0.2767,119.02,0
-1.4951,-1.0391,0.5421,-1.7546,-1.4493,0.5368,-0.2225,-0.6958,28.14,0
-2.3313,0.418,0.4874,-0.2352,-2.264,-0.061,-0.7106,1.678,21.38,0
-1.6069,0.9881,-0.8187,2.0433,1.3373,1.5876,0.8844,-0.9216,326.6,0
-0.2558,-0.3909,-0.129,-0.9787,-0.175,-1.1174,1.025,0.5437,277.07,0
-1.445,-0.9337,1.3773,0.4871,-0.6134,-0.1359,-0.2577,0.8001,60.16,0
-1.1559,-1.1805,-0.1093,1.057,0.4404,0.5091,-0.1299,-0.3356,134.4,0
-0.6209,-0.9378,0.1715,-0.8968,0.8006,0.5922,-0.7651,0.2138,29.72,0
0.198,0.0483,-0.3979,-0.5347,1.53,-0.0707,2.4379,0.5283,361.7,0
-0.0095,0.6661,1.022,-0.0607,0.7612,-0.6625,0.2455,1.0022,360.4,0
0.8484,1.8222,2.797,0.4751,-1.3644,0.4347,1.596,-0.1871,744.14,0
-0.3058,-0.3286,-0.7512,0.2701,0.3912,-0.9963,-1.6583,0.311,428.22,0
0.2251,-0.0533,0.864,0.6067,-2.9858,0.5452,-1.0035,-1.4217,459.16,0
0.7732,1.3262,-1.9104,-1.5535,1.0029,1.5698,-2.1292,0.8154,307.84,0
-0.3126,0.7659,2.3557,0.8626,-0.6448,0.237,0.4808,1.4338,199.68,0
-2.0086,0.4401,-1.2945,0.3282,-1.5353,-0.7197,-0.4336,1.2017,145.96,0
0.0725,2.1056,-0.352,-0.455,1.1073,1.1737,-0.8479,-0.2615,154.36,0
-0.3633,0.7341,-1.1383,0.4234,0.377,-1.4543,0.087,-0.6174,327.02,0
-0.5424,1.0748,-0.1328,-0.6945,0.9261,2.1427,0.2097,1.2338,309.21,0
-1.0457,-0.749,0.0132,0.2831,-0.625,0.077,0.6079,1.9615,18.9,0
-1.2446,0.4649,-0.3697,-0.5588,-1.1032,0.9476,0.4562,0.5012,277.8,0
-0.2321,3.1262,0.0165,-0.742,-1.0085,1.7721,0.8478,1.4074,88.18,0
-1.0589,0.3122,0.9578,0.2382,-0.5418,-0.1485,-0.0045,0.2173,69.08,0
-0.755,-0.1693,0.8311,0.5405,-0.2554,0.8377,0.1399,-0.573,352.53,0
-0.3098,0.0602,-1.2408,-1.3878,0.1823,-0.7578,-1.4525,0.9653,249.16,0
-0.8209,1.1864,-2.2025,-0.2351,1.454,0.7132,-0.3373,-1.943,50.42,0
-0.8947,-0.9565,-0.3165,0.4195,1.8489,-1.4311,-0.4848,-0.896,15.7,0
-0.3306,0.5002,-1.7814,-0.926,-1.9057,1.0212,-0.1602,0.5713,172.43,0
0.2937,-0.1886,1.9837,-0.7338,0.746,-0.0839,0.4547,1.2334,430.62,0
0.378,-0.0388,1.8422,0.7884,-0.5955,0.7291,0.3079,1.3094,107.33,0
-0.3555,-0.5687,2.9591,-0.6626,-2.0687,-1.5999,0.7593,1.3365,259.53,0
-0.4162,0.3409,-2.529,0.8236,1.1843,-1.052,-0.5119,0.4515,123.56,0
-0.7851,-0.0906,-0.2205,1.0551,-0.6116,-0.5752,-0.846,-1.1375,446.59,0
-0.4258,0.2275,-0.125,0.8914,0.2202,-0.8837,0.322,0.3547,263.15,0
1.2973,3.2335,1.2199,-0.5653,0.6298,0.6733,-0.9252,-1.2608,33.45,0
-0.9477,-0.4474,1.2491,0.0428,-1.5616,0.544,-0.3965,1.5399,91.98,0
0.3103,0.3941,1.0072,1.4992,0.201,0.6173,0.3712,-0.3429,106.16,0
-0.6035,-1.8568,0.2908,1.5413,-1.0293,1.0217,-0.0594,-1.7654,719.89,0
-0.6822,-0.1597,-0.1955,1.8364,0.2322,-1.6136,0.4182,0.5457,140.42,0
0.5879,1.1492,1.5597,-0.7728,1.499,-1.4655,0.7461,-0.4933,179.93,0
0.2305,-0.7265,-1.838,-0.8011,-0.7488,-0.7731,0.9701,-1.2136,513.34,0
0.2756,0.7901,-0.3262,-0.9247,0.9188,-0.5534,0.1865,-1.5499,234.28,0
-1.886,0.4766,0.5976,0.5926,-0.9092,1.006,0.7068,0.0073,106.75,0
0.7814,-0.9624,-1.5943,-0.6011,0.7595,-0.342,-0.2311,0.9108,29.45,0
-2.102,0.6374,-0.6962,1.8822,0.2528,-0.7938,-0.2665,-0.7139,159.92,0
0.7253,-0.6397,-0.9034,-0.5903,-0.101,-0.0972,-0.21,-1.0286,155.96,0
1.351,-0.3745,0.4162,0.0277,1.2963,-1.5847,0.736,-0.1989,300.14,0
0.7072,0.1835,-2.5892,0.382,-0.2897,1.4167,0.3952,0.7562,440.75,0
0.0053,1.7819,0.7502,0.3071,-0.0656,-0.624,0.0758,0.8974,211.57,0
-0.3055,0.9426,1.3578,-1.035,-0.3525,0.9151,-0.1295,-0.4934,90.12,0
-1.4412,0.177,1.1629,0.8421,-0.1267,-1.8404,0.7157,0.1464,74.22,0
0.7619,-0.6998,-0.4244,1.0181,0.1448,0.3381,-1.636,0.656,26.92,0
0.2833,-0.0965,-2.1327,-0.3837,1.1692,-0.4513,-0.1655,1.043,152.71,0
0.0239,-0.2979,-0.03,0.8938,-0.6629,-0.1262,0.0103,0.8646,103.48,0
-1.8904,0.5077,0.9653,2.5284,-0.3912,-0.5387,-1.1094,0.2086,177.68,0
0.1344,-0.0449,0.7891,0.4971,0.6102,-1.542,-0.6263,0.9489,283.2,0
0.3908,0.812,0.5189,-0.139,0.8333,1.1119,-0.5542,-0.0018,139.52,0
-0.2655,1.099,1.2389,2.272,-0.0368,0.4881,-0.7118,-2.507,336.22,0
1.3022,-0.0794,1.8552,-0.4324,0.4264,1.022,1.1952,1.3119,531.88,0
4.1219,3.356,0.3662,1.4507,1.7601,1.7759,2.2953,1.3527,55.81,1
0.1563,1.074,-0.8196,1.4516,0.9469,-0.4294,-1.1087,-1.4438,387.7,0
1.0902,0.1154,-1.7473,0.4434,-0.9788,-1.2707,-1.7277,1.1904,139.31,0
0.0315,0.5551,-1.1869,0.01,1.3817,2.0775,1.2801,-1.1771,180.02,0
-0.5229,0.726,1.9057,5.0765,2.8608,1.1729,1.8368,2.9956,82.12,1
0.0802,0.2296,-0.0568,-1.1211,0.5132,-0.1861,-1.2003,0.5743,114.8,0
0.5744,-0.1536,0.528,0.314,0.0583,0.1378,0.4519,-0.2942,40.41,0
0.4139,-0.6096,-0.8078,-0.3539,-0.4922,-1.4581,-0.6515,0.2662,673.07,0
-1.2692,-1.35,0.5275,-1.7777,1.4122,0.1597,-0.0438,-1.0348,205.95,0
2.1922,-0.0822,-0.2275,-2.1592,0.3263,-1.0834,0.4083,-1.1616,150.86,0
0.9908,-1.6052,-0.2458,-1.5988,-1.0563,1.2977,1.0445,1.1513,311.85,0
1.0657,0.6551,1.0703,0.0554,1.6629,1.2832,-0.8522,0.3216,241.67,0
0.4894,0.1711,-1.168,0.0162,0.6869,0.503,-0.6799,-0.0571,157.97,0
-0.4127,0.4498,-0.7663,0.5277,0.8708,-0.588,-0.0547,-0.8953,765.79,0
-0.7521,0.9847,0.9638,-0.925,-0.8081,0.5344,0.9798,-2.0126,248.38,0
-0.7481,0.8347,-0.0122,-0.535,0.0555,0.0224,0.6219,-1.6117,287.99,0
-0.2088,0.3455,1.2186,0.905,0.531,-0.3279,-0.1588,1.1377,194.61,0
-0.2089,-0.3274,-0.9308,-0.6101,1.4089,-1.1398,0.7208,0.0471,456.47,0
1.0664,-1.0442,-0.3007,-0.2251,-1.1565,-1.8668,-0.6706,-0.3564,598.6,0
-0.4108,0.9278,-0.5432,-0.3951,-1.5043,-0.0287,0.3453,-1.9755,240.98,0
-0.2195,2.3121,-0.2812,-0.8597,-0.8985,1.14,0.9973,-0.4855,430.24,0
1.0431,-0.8396,0.3724,-2.4896,-0.9503,-0.0061,-0.3634,-1.3006,570.17,0
-0.3911,-0.6531,1.0249,0.1154,-0.1636,0.115,0.3378,-0.0567,250.58,0
0.8133,1.0128,0.2668,-0.8145,0.1953,1.2071,0.5299,0.7482,425.59,0
1.7297,-0.6116,0.7641,0.4891,-1.0686,0.2138,0.0074,-0.8532,170.26,0
0.9347,0.3931,0.4611,0.3203,-0.1882,-0.7162,0.2888,-0.3331,265.62,0
-0.3257,-0.8897,-0.9229,-1.6619,1.1812,0.4625,0.0825,0.2956,164.21,0
-0.4027,1.4672,-1.2787,-1.4541,-1.5393,-1.6522,0.3365,-0.9778,102.11,0
0.7603,0.7674,0.2149,1.0342,1.2717,0.2831,-0.1146,0.8946,435.56,0
-1.2428,-0.7271,-1.546,0.7366,0.8061,-0.0404,0.4415,0.8762,7.5,0
-1.4661,1.6343,0.9661,-0.1525,-1.1917,1.054,0.4764,-1.4578,52.23,0
-0.7258,-0.5478,-0.1925,-0.091,-0.8307,-2.0231,-0.5609,0.3598,44.47,0
0.3336,1.2363,1.2158,-0.451,0.194,-1.8641,0.0991,-0.794,455.62,0
0.5211,0.6608,-0.161,-1.1227,-0.6386,0.585,0.1364,-0.5498,295.42,0
-0.0058,-1.3299,0.7278,-0.053,1.1617,-0.7077,-1.6023,-0.034,379.73,0
-0.6998,-2.5609,-1.0086,1.6022,0.3686,-0.3765,0.3985,-1.9534,118.39,0
-0.3822,-1.0594,0.3517,1.7561,0.0694,0.4523,-0.2349,-0.5035,64.21,0
-0.4605,2.0038,1.9994,-1.7532,1.4671,-0.2839,-0.568,0.5246,29.07,0
0.6423,1.5414,-0.3681,1.3351,-1.0442,-1.0809,0.7527,-1.5047,26.16,0
-1.0235,0.2093,-0.0554,-0.7608,-0.2934,-1.5717,0.1096,-1.3647,267.95,0
0.7375,0.2957,-0.2958,-0.4934,-0.9168,-0.5569,-1.2951,1.3579,275.2,0
1.7382,0.6862,0.3187,1.4505,0.7702,-0.0479,-0.9766,-0.4933,442.43,0
0.4628,0.1996,0.8165,-0.6563,-1.0946,-0.5223,-0.5913,-2.0513,436.18,0
-0.3659,0.0488,1.1812,-2.2787,0.5894,-0.3339,-0.9123,0.3365,68.46,0
0.6236,-0.6284,-2.4999,-1.0817,-0.061,0.0639,1.6837,0.5827,972.63,0
-1.108,-0.4131,0.0336,0.2308,-0.7892,0.9014,-0.6214,-0.8697,584.99,0
-2.5337,-1.6845,1.5549,-1.0292,-0.3708,0.6553,1.4823,-0.1996,77.44,0
1.83,2.286,0.0504,0.4579,0.8174,1.2751,0.3131,0.9261,157.98,0
0.649,-1.0843,-0.2927,-0.1287,-0.9525,-0.9699,1.5068,-0.9774,475.74,0
0.3355,-1.544,0.7235,0.1695,0.3812,0.9991,0.4303,-1.4728,128.18,0
-1.2083,-0.605,1.2505,-0.6123,0.7183,1.5173,-0.0276,0.9938,622.11,0
0.1168,0.1706,1.3104,-0.5992,-0.2783,-1.5374,-1.1839,-0.5178,954.39,0
0.5113,1.0359,-0.616,0.6679,-1.7248,-0.12,-0.2747,1.4478,83.62,0
-1.5834,0.2149,1.3789,0.5833,-1.0674,1.0975,-0.3095,-2.092,220.46,0
-0.2928,-1.1696,0.3016,-0.2186,0.9022,-0.7154,0.6161,1.6408,301.59,0
0.812,-0.4998,-1.0689,1.1506,0.3993,1.0079,0.7593,2.1799,713.91,0
-0.8248,0.8047,2.2415,-0.2176,0.5504,-0.4318,0.0854,-1.5072,174.89,0
0.366,2.0208,-0.2786,0.0193,-0.9032,0.8885,-0.5606,1.0227,916.65,0
0.1243,-0.2175,0.085,0.8742,-0.7016,-0.5308,0.6567,-1.5164,24.88,0
-0.2668,-0.1676,0.5093,-0.2373,0.4002,0.2806,0.1226,2.7665,231.05,0
1.4167,1.9144,0.1148,-0.2682,-0.5998,0.0017,-0.5502,-0.097,25.42,0
0.156,0.6574,1.184,-0.4041,1.0118,1.3303,1.784,0.5019,122.88,0
-1.7716,-1.6484,0.4264,-0.2223,-0.2584,-1.3159,-0.6558,0.3765,245.78,0
1.1665,-1.4782,-0.433,0.711,0.3432,-0.8612,0.9341,-0.5313,375.72,0
0.6678,2.532,1.6608,-0.0796,1.0822,3.7911,1.5746,2.9776,162.49,1
-1.2115,-0.405,-0.6381,-0.986,0.0354,-2.568,-0.3155,-0.0903,319.19,0
0.551,2.0877,-0.7479,-1.6194,-1.0506,-0.7037,-0.9743,0.0937,564.85,0
0.4245,0.898,0.8702,-1.2803,0.6985,-1.0196,-0.1715,1.1397,324.18,0
-0.8493,-0.105,-0.1262,0.4293,1.1017,0.3439,-0.8109,-2.1812,546.38,0
1.6227,-0.6958,0.1931,-0.3543,0.588,-0.7816,1.9274,-1.6906,61.7,0
0.5424,0.2613,0.356,-0.2069,-0.7016,-0.3351,-1.6831,0.8419,238.26,0
1.0547,-0.6281,-0.4508,0.5044,0.5312,-0.6339,-1.6168,2.1137,548.77,0
-0.4996,2.1046,-0.7343,0.3424,1.0638,1.0157,-1.3316,-0.7134,85.8,0
-0.4047,0.0716,-0.6276,-0.5738,0.4119,0.1853,2.1316,0.4388,236.03,0
-0.2643,1.0758,-0.4469,-0.0475,1.4552,0.4579,-0.7601,0.1589,263.17,0
0.2225,1.9962,0.1907,0.0838,3.2606,1.5847,1.7221,2.3612,352.22,1
1.8299,-0.1079,2.1103,-0.3858,1.4918,-1.6257,-0.2865,-0.5361,2.95,0
-1.0273,0.4389,-1.0348,-0.5332,-0.3738,2.9813,-0.0144,-0.8215,44.77,0
0.7615,-1.1358,0.2042,0.6995,-1.7823,0.6849,-1.6741,-0.1176,8.72,0
0.1431,-0.589,0.8331,0.0388,0.839,-0.9755,0.9995,0.501,337.5,0
-0.6983,-0.3864,-0.5054,0.6895,0.5444,-2.6217,0.2542,-1.7446,54.95,0
0.7532,0.6508,-1.1797,-0.0838,0.3408,0.1632,-1.7105,0.1312,149.8,0
-1.3751,0.5475,1.6169,1.6192,0.7379,0.7088,2.2519,-2.3344,26.89,0
0.2147,0.2685,0.6672,2.0012,-0.7771,-0.5784,1.6088,0.9391,439.45,0
-0.2946,-0.6903,0.8888,-1.4181,-0.9935,-0.3288,1.6138,1.0543,461.77,0
2.2181,1.3747,0.3544,-0.8559,-0.2249,-0.6924,0.0976,0.3099,27.5,0
0.5618,1.7503,-0.0406,-0.5503,0.6571,1.0306,-0.7144,-1.9976,975.18,0
-0.4758,-0.4082,-0.5932,-0.9183,0.4016,1.6966,0.9333,-0.3224,109.94,0
0.3554,-1.2381,-1.1341,0.9002,-0.2777,-0.2975,-0.1691,0.7259,422.16,0
-0.143,-1.6176,0.6491,1.398,-1.2415,-0.6715,-0.8824,-0.4539,165.3,0
1.2545,0.8814,-0.9672,1.1645,-0.1451,-0.6105,-0.2936,-0.7833,351.91,0
2.4791,-1.1736,1.5899,1.3913,-0.4117,-0.3951,-0.9213,-0.9098,328.5,0
0.5946,0.7804,-0.5623,0.4193,-0.0062,-1.2169,-0.9897,-0.6524,183.52,0
0.5626,0.8015,0.3226,-0.1272,-0.2514,1.1314,0.2404,-0.8722,80.82,0
-0.2007,0.116,0.0381,-0.7068,0.0543,0.7352,1.0346,0.7907,680.32,0
0.2411,-0.0221,-1.1298,1.2951,-0.5724,0.9196,1.1596,0.6033,124.29,0
0.3696,0.8288,-2.0897,-1.2343,-0.3644,1.0796,1.8805,-0.1642,240.56,0
0.5726,0.5919,0.8752,-1.5536,0.0579,-0.2685,-0.0872,-0.2118,220.65,0
-0.8943,-2.2099,0.5647,-1.2122,0.1326,0.371,0.6024,-1.204,107.32,0
1.6967,-1.0229,-0.485,-1.033,-1.2299,0.6671,-0.1966,0.0524,399.34,0
2.8258,-0.4953,-0.4945,0.969,1.8143,1.1264,-1.2012,0.2139,368.59,0
-0.4741,0.1273,0.7565,-2.0677,-0.5221,0.3645,-2.897,-0.9768,123.48,0
-1.3089,-0.0451,-0.1707,0.3797,1.2392,-1.3295,0.5698,1.0315,451.15,0
0.0111,-2.386,-0.1906,-0.753,0.9181,0.995,0.5767,0.3955,189.53,0
0.1516,-0.2787,0.181,-1.6523,0.6547,-0.2987,0.2171,-1.8701,139.34,0
-0.2891,0.1774,-0.9151,0.0676,-1.7269,-0.5295,-0.1153,0.9496,231.76,0
-0.7165,-0.2715,0.133,-0.068,0.2717,0.0687,-1.3907,-2.1509,176.26,0
-0.2629,-1.0744,0.7478,-0.2188,-0.6358,-0.3253,0.3551,0.0732,587.43,0
0.4792,0.1502,-0.3019,-2.0377,-0.4582,-0.7615,0.2473,0.6197,7.38,0
0.4719,-2.2923,-0.9826,1.3841,-1.2559,0.8825,0.7065,-0.7258,11.23,0
-0.9243,-0.4268,-2.4313,-0.2333,-0.508,0.79,0.423,-0.7076,507.69,0
-1.0398,-1.8701,-0.152,-1.2634,-0.0117,1.115,1.8543,0.0935,194.2,0
1.579,0.4387,0.9359,-2.1641,-0.0856,0.4106,0.2236,0.9612,49.06,0
-0.2065,-0.9926,0.5238,-0.286,-1.3094,-1.035,-1.2924,-0.5246,244.15,0
-0.3464,-1.3189,-0.7302,0.0134,-0.5288,1.1442,0.2269,-0.4629,307.8,0
-0.5253,-0.9969,0.0415,0.3431,-0.4686,1.3717,0.0577,-0.8715,84.5,0
-0.7769,0.3059,0.4287,-0.3131,-1.132,1.251,1.0386,-1.9874,396.7,0
1.1008,0.3851,-1.6673,-0.7921,-0.2113,-0.0872,0.3577,-0.807,261.17,0
-1.3827,0.6216,-0.0042,-0.4797,-0.387,-0.5972,1.6504,-0.7355,198.54,0
0.2978,1.5024,0.2051,-1.6331,0.2032,2.044,-1.2874,0.0297,360.08,0
0.8493,-0.4435,-0.3762,-1.4531,1.6222,-0.5211,1.575,-0.4312,306.54,0
0.0301,-0.1751,1.133,1.1718,1.1132,0.0266,-0.8724,1.9252,552.31,0
0.535,-0.5153,0.3289,0.9711,-0.0856,2.6264,-0.5174,1.0025,82.02,0
-0.6811,0.1985,-2.6187,-0.0326,1.093,0.6022,0.2986,0.6492,244.21,0
0.5655,-0.5885,-0.2722,-1.078,-0.4783,-0.1044,-1.6604,0.5768,505.73,0
0.2352,0.0831,-0.6527,0.8205,-1.0446,-0.6898,0.7805,0.9288,2.8,0
0.1698,0.1078,0.2272,-1.4432,-0.0966,1.4083,1.0867,-0.1252,472.41,0
0.9651,-0.1673,-0.2207,1.0602,-0.9148,-2.2352,-0.8529,0.2421,245.11,0
0.6007,-0.8961,1.8113,-0.3517,-0.269,1.4373,0.6589,2.2011,237.19,0
-1.4705,1.5263,-1.2492,0.4389,-0.8803,1.1267,1.2629,0.5292,122.38,0
-2.7379,0.0853,1.0407,0.3887,-0.4123,-0.0611,0.1783,0.7696,949.22,0
-0.3129,0.723,0.7409,-0.7276,0.5333,-0.1852,1.3611,-0.13,473.38,0
-0.0056,1.3458,0.4695,-0.0344,0.8524,0.0275,0.4016,0.1511,454.17,0
0.2821,0.5526,1.1917,-1.1872,-1.312,1.2564,0.274,-0.2265,728.34,0
1.1321,-0.3622,-0.051,-0.0599,0.7825,1.5536,0.3681,1.9749,205.13,0
-0.0116,0.0464,1.6414,2.4679,2.5337,1.3282,2.769,3.647,90.15,1
0.1221,-0.2316,-0.809,0.1219,0.2091,-0.7099,-0.5188,0.2166,55.94,0
-0.2331,0.6316,1.1399,-0.1646,-1.3372,1.4256,0.8287,0.5638,218.34,0
-1.1364,0.3046,0.4043,-0.865,1.3436,1.9249,-0.6279,1.4873,711.04,0
-0.7718,-0.2737,-1.7698,-0.8992,-1.5022,-0.4343,-0.3946,0.09,120.7,0
0.2781,0.439,0.6007,-2.527,3.1578,1.1325,-0.1979,-0.7185,188.04,0
1.6225,-0.2928,-0.4555,-2.8295,0.6344,0.101,0.0999,-0.4028,73.24,0
0.6936,-0.7411,0.964,-1.3476,0.3066,-0.0909,0.8273,-1.3744,339.27,0
-0.0439,1.2938,1.395,-0.9425,0.1677,-0.5706,-0.2933,0.6174,75.05,0
-1.1159,2.1502,-0.22,0.5969,-0.3347,-0.3548,-0.4554,-1.5498,340.11,0
0.399,-0.3265,-0.6675,1.2445,-0.32,1.4191,-0.3251,-0.0163,652.13,0
0.591,-0.1259,0.381,1.1092,-0.204,0.2841,1.2498,-0.1332,42.79,0
-0.7982,0.3022,0.5626,-1.2089,-0.5637,0.349,0.7024,-0.5388,498.81,0
-1.4891,-2.0565,0.9183,-0.7403,2.1349,1.9718,-0.5065,2.3391,58.05,0
0.2711,0.393,0.6106,-0.0931,-1.0203,1.8052,0.9275,1.6128,388.62,0
1.7584,-0.5781,-0.1783,0.72,-1.2377,0.7113,0.5833,1.2693,172.82,0
-0.0381,1.5672,-0.7568,0.7991,0.3164,-0.8575,-1.0766,-1.7013,154.16,0
1.1033,1.4252,0.4475,-0.3161,-2.3135,0.9782,0.5152,0.1527,83.47,0
-0.3278,0.4347,0.0269,-1.2599,-1.6357,0.2629,1.3831,0.0793,33.95,0
-0.0329,-0.0365,0.1819,-0.5945,-0.4281,-0.3552,-0.3233,-0.3108,11.9,0
0.0066,-0.0509,-1.3029,0.9075,-1.2884,-1.4428,1.1597,1.7896,257.87,0
-1.5638,-0.3714,-0.0851,-0.8753,0.6507,-0.0655,0.5769,-0.1829,99.72,0
-1.163,-0.2896,0.0803,-0.2384,-0.5526,-0.3044,0.4833,-1.3296,280.12,0
-0.6982,0.7364,0.77,-0.397,-1.164,0.536,0.0635,-1.5166,404.71,0
-0.1417,-0.3658,0.8446,0.2852,-0.647,0.0377,0.3832,1.7182,441.33,0
0.2554,-0.2707,0.2417,0.4169,0.2569,-1.2015,-0.2533,0.4098,180.96,0
-1.0002,1.1458,2.0359,-0.2024,-0.0992,0.238,-1.111,-0.6907,94.99,0
0.3082,-0.457,0.1472,-0.3391,2.5216,-0.5327,0.4831,-1.5009,6.9,0
-1.1691,0.671,1.0569,-0.7215,-0.3735,0.1416,-1.4815,-0.4551,110.54,0
-0.2438,-0.7926,-1.3759,1.1326,0.7986,1.3525,0.3968,-2.6421,197.05,0
0.8682,-0.8476,2.1081,1.9689,0.801,0.0387,0.0559,-0.3238,258.92,0
2.1675,0.3124,0.4544,-0.2051,0.4658,-1.5142,-0.8409,0.1052,251.92,0
1.8133,0.0294,-0.6757,-1.4903,1.8656,-0.5519,2.0618,0.3989,586.16,0
2.7912,1.1399,2.0464,2.0361,-0.6855,0.8683,0.8443,1.0194,138.11,1
-2.1832,1.0229,0.3503,0.3102,0.3035,-2.0602,-0.9852,-0.4517,270.74,0
0.6561,-0.8353,0.7869,-0.5054,-0.5807,0.7067,-0.836,-0.8868,362.75,0
0.9119,-0.9685,2.0363,-0.4329,0.0295,0.8974,-1.97,-0.237,610.74,0
-0.1387,0.2312,-0.4198,0.0961,1.5308,1.0489,1.0557,-1.3419,272.9,0
-2.071,-0.0902,1.1473,-0.8432,-1.3903,-0.1393,-0.3383,-0.5952,181.94,0
-0.0547,-0.4337,1.0978,-0.8027,2.2857,-0.1766,0.1498,1.5429,254.7,0
-0.976,0.312,2.1329,1.5357,-0.5127,-0.712,0.1002,-0.1655,168.08,0
-0.5369,-1.0519,-0.2339,1.1012,-0.5207,-0.8705,0.1555,0.499,249.96,0
1.2818,-0.6165,-1.8671,0.438,0.4188,0.7679,1.1157,-0.919,8.22,0
0.4812,0.3853,3.271,2.5867,2.4294,2.0364,0.9002,1.4715,436.56,1
0.1232,-0.1824,1.2712,0.0055,-1.2547,-0.2581,-2.0911,-1.2109,37.46,0
1.3684,1.2005,0.3533,-0.0906,1.7356,0.0154,0.9404,1.9583,150.99,0
-1.9967,-0.6171,1.1973,-1.1861,0.7032,2.8488,1.4535,0.1335,387.25,0
0.1591,-0.1314,-0.0725,-0.8547,0.2797,0.195,-0.44,0.6658,48.68,0
-0.8978,0.8645,-0.8895,0.2707,-1.1471,2.599,0.5036,-0.1455,500.25,0
1.0837,-0.9574,0.0241,-1.3816,-0.1812,0.8369,-0.435,-0.249,17.21,0
-0.6253,-1.1205,0.6067,-0.168,0.8152,-0.4435,-0.4057,1.8734,293.56,0
1.232,1.3276,0.2856,0.0316,-0.4488,-1.8075,-1.3449,-0.1681,205.45,0
-0.6776,1.3892,-0.3811,-0.1033,0.1405,2.2181,0.0089,1.0939,75.32,0
-0.7341,-0.2957,2.164,-0.3066,-0.4406,0.5856,-1.7853,1.2508,584.48,0
-1.3786,-0.2826,2.1323,0.4081,-0.3677,-0.1569,0.4294,1.6958,442.38,0
0.1882,-1.008,0.887,0.8619,-0.1796,1.6635,1.5229,0.1496,261.27,0
0.4124,-0.4431,0.6525,1.0654,1.1018,-1.1182,1.3859,1.4661,67.83,0
-1.2724,0.3071,-0.4625,0.185,0.1551,0.3868,0.4995,-0.3439,106.58,0
-0.1135,1.2283,0.5997,-0.7151,0.705,-2.2437,-0.7529,-0.8239,228.15,0
0.4412,-0.4205,0.9021,0.019,-0.9701,0.3516,0.237,0.9604,103.22,0
0.4145,-1.607,-0.1034,-1.1773,-0.0369,-2.3153,-1.5408,1.189,365.47,0
-0.7623,1.1008,0.5497,0.9745,-0.0919,-0.187,0.9357,0.9547,95.49,0
0.5866,0.2008,1.1947,1.8867,0.6773,0.4496,0.7403,0.4666,34.85,0
-0.8576,0.4592,-1.0792,-0.161,0.4467,-2.4045,-0.5343,0.4293,541.87,0
0.6534,0.9356,0.2745,2.3959,-1.7247,-0.818,-0.256,2.2612,79.74,0
0.6416,1.6144,-0.2025,-0.3936,-0.5225,1.4698,0.6903,-1.899,285.54,0
0.8458,0.5894,0.8939,1.5844,1.331,2.3248,1.2173,-0.6694,282.58,0
-0.6291,0.042,-0.1295,-0.1537,-0.4126,-1.3049,0.0748,-0.8027,504.77,0
-1.1746,1.0011,1.1347,-1.4768,0.7124,-0.2713,-0.0604,-0.325,55.09,0
