name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"azilal,Morocco",2010-03-17,27.2,2.8,12.5,26.4,-0.6,11.5,3.9,59.7,0.0,0,0.0,,,,,22.7,177.4,1021.9,43.9,10.9,246.0,21.2,8.0,,2010-03-17T06:34:06,2010-03-17T18:35:38,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-03-18,26.7,5.4,13.1,26.7,3.2,12.4,5.5,62.1,0.0,0,0.0,,,,,18.4,170.5,1024.2,75.2,10.8,146.0,12.4,6.0,,2010-03-18T06:32:49,2010-03-18T18:36:19,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-03-19,27.3,6.7,14.9,27.1,4.6,14.3,6.8,61.3,0.0,0,0.0,,,,,20.2,151.8,1024.2,78.0,8.9,215.5,18.6,8.0,,2010-03-19T06:31:32,2010-03-19T18:37:01,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-03-20,24.6,6.3,13.6,24.6,3.8,12.5,4.3,57.9,0.0,0,0.0,,,,,23.8,161.3,1020.2,82.9,8.8,187.5,16.2,8.0,,2010-03-20T06:30:15,2010-03-20T18:37:43,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-03-21,24.4,5.3,12.8,24.4,2.5,12.1,4.3,62.3,0.0,0,0.0,,,,,19.4,226.1,1017.1,47.9,6.8,221.1,19.0,8.0,,2010-03-21T06:28:58,2010-03-21T18:38:24,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-03-22,23.9,3.9,13.6,23.9,1.7,13.0,4.8,61.4,0.0,0,0.0,,,,,13.0,173.7,1018.7,79.8,8.8,245.0,21.2,9.0,,2010-03-22T06:27:41,2010-03-22T18:39:05,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-03-23,26.9,6.0,15.1,26.7,3.2,14.5,5.6,57.3,0.0,0,0.0,,,,,23.8,190.0,1012.2,15.8,9.2,262.4,22.8,9.0,,2010-03-23T06:26:24,2010-03-23T18:39:46,0.25,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-03-24,20.9,6.6,13.4,20.9,6.1,13.1,6.9,70.5,0.0,0,0.0,,,,,23.0,257.1,1011.8,61.7,7.3,285.8,24.6,9.0,,2010-03-24T06:25:07,2010-03-24T18:40:27,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-03-25,21.0,5.8,12.9,21.0,5.8,12.8,5.6,68.3,0.0,0,0.0,,,,,24.5,286.4,1016.2,22.1,10.3,305.7,26.5,10.0,,2010-03-25T06:23:50,2010-03-25T18:41:08,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-03-26,22.7,5.0,13.7,22.7,5.0,13.7,4.3,59.1,0.0,0,0.0,,,,,22.3,276.6,1021.1,21.6,10.8,305.1,26.3,10.0,,2010-03-26T06:22:33,2010-03-26T18:41:49,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-03-27,26.0,8.5,15.7,26.0,8.1,15.7,5.1,54.2,0.0,0,0.0,,,,,23.0,244.1,1021.3,8.2,16.0,292.7,25.4,10.0,,2010-03-27T06:21:16,2010-03-27T18:42:30,0.41,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-03-28,29.2,9.3,16.8,28.1,9.3,16.7,4.0,47.4,0.0,0,0.0,,,,,22.0,255.5,1018.7,47.9,12.6,292.2,25.3,9.0,,2010-03-28T06:19:59,2010-03-28T18:43:11,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-03-29,24.8,6.2,14.8,24.8,4.0,14.5,5.3,57.6,0.0,0,0.0,,,,,28.4,275.5,1018.0,42.8,12.2,268.3,23.3,9.0,,2010-03-29T06:18:42,2010-03-29T18:43:51,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-03-30,21.7,3.0,11.8,21.7,1.0,11.0,4.6,68.5,0.0,0,0.0,,,,,20.2,341.4,1020.2,32.4,13.8,314.3,27.3,10.0,,2010-03-30T06:17:26,2010-03-30T18:44:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-03-31,21.7,2.4,10.5,21.7,0.1,9.6,5.0,72.7,0.0,0,0.0,,,,,21.2,335.9,1018.6,47.2,10.8,298.8,25.8,9.0,,2010-03-31T06:16:09,2010-03-31T18:45:13,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-01,20.7,2.5,11.2,20.7,0.5,10.6,4.3,66.9,0.0,0,0.0,,,,,15.5,348.1,1018.4,43.9,12.0,303.7,26.3,10.0,,2010-04-01T06:14:53,2010-04-01T18:45:53,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-02,22.7,5.4,12.7,22.7,4.1,12.4,4.5,62.8,0.0,0,0.0,,,,,12.2,353.9,1016.8,75.3,16.5,240.7,20.7,8.0,,2010-04-02T06:13:37,2010-04-02T18:46:34,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-03,23.4,5.9,13.6,23.4,5.9,13.4,6.3,66.7,0.0,0,0.0,,,,,24.8,303.6,1015.4,71.7,14.9,297.4,25.7,10.0,,2010-04-03T06:12:21,2010-04-03T18:47:14,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-04,23.9,6.7,14.0,23.9,5.3,13.7,6.7,65.6,0.0,0,0.0,,,,,15.1,144.9,1015.8,77.4,12.3,167.1,14.5,5.0,,2010-04-04T06:11:05,2010-04-04T18:47:55,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-05,22.8,8.8,15.1,22.8,6.0,14.7,5.7,57.1,0.0,0,0.0,,,,,28.8,161.0,1011.3,70.9,11.2,205.1,17.7,7.0,,2010-04-05T06:09:50,2010-04-05T18:48:36,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-06,25.4,9.0,16.0,25.4,8.2,15.9,6.3,58.3,0.0,0,0.0,,,,,18.4,254.4,1013.8,47.9,11.4,291.1,24.9,10.0,,2010-04-06T06:08:35,2010-04-06T18:49:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-07,24.4,6.8,15.3,24.4,5.6,15.0,8.3,69.0,0.0,0,0.0,,,,,11.5,28.7,1014.8,69.7,9.3,243.0,20.8,9.0,,2010-04-07T06:07:21,2010-04-07T18:49:57,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-08,26.6,8.1,16.8,26.6,6.2,16.5,7.2,57.9,0.0,0,0.0,,,,,14.0,173.6,1011.6,68.4,9.9,225.7,19.3,8.0,,2010-04-08T06:06:07,2010-04-08T18:50:38,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-09,28.9,8.9,17.6,29.1,7.0,17.4,8.3,57.8,0.0,0,0.0,,,,,22.7,172.7,1010.0,73.0,11.3,220.6,19.2,8.0,,2010-04-09T06:04:53,2010-04-09T18:51:19,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-10,27.1,10.3,16.2,27.7,10.3,16.2,7.5,58.7,0.0,0,0.0,,,,,29.5,170.8,1008.5,80.6,10.7,155.2,13.3,4.0,,2010-04-10T06:03:40,2010-04-10T18:52:00,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-11,23.0,7.0,15.0,23.0,4.4,14.5,8.2,68.7,0.4,100,12.5,rain,,,,23.4,205.4,1006.7,28.1,9.4,312.6,27.0,10.0,,2010-04-11T06:02:27,2010-04-11T18:52:40,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-12,22.6,5.3,13.3,22.6,4.2,13.0,5.5,65.9,0.0,0,0.0,,,,,20.2,316.7,1007.7,20.8,10.6,336.0,29.0,10.0,,2010-04-12T06:01:15,2010-04-12T18:53:21,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-13,21.9,4.5,12.7,21.9,2.9,12.3,5.3,66.8,0.0,0,0.0,,,,,24.1,327.4,1007.2,61.4,11.2,303.0,26.1,10.0,,2010-04-13T06:00:03,2010-04-13T18:54:03,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-14,27.1,3.7,13.3,26.4,1.8,12.8,5.8,65.4,2.2,100,58.33,rain,,,,26.3,217.2,1004.7,20.9,13.3,313.3,27.2,10.0,,2010-04-14T05:58:52,2010-04-14T18:54:44,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-15,23.4,4.8,13.2,23.4,3.0,12.7,6.8,69.0,1.6,100,33.33,rain,,,,19.1,235.9,1005.7,42.5,11.7,310.3,26.7,10.0,,2010-04-15T05:57:42,2010-04-15T18:55:25,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-16,22.4,3.8,12.3,22.4,1.8,11.6,5.7,67.4,0.0,0,0.0,,,,,17.3,286.5,1009.6,58.5,13.9,303.2,26.1,10.0,,2010-04-16T05:56:32,2010-04-16T18:56:06,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-17,21.9,4.9,11.2,21.9,3.0,10.5,5.4,71.3,0.0,0,0.0,,,,,23.8,318.0,1012.8,47.7,14.3,310.5,26.9,10.0,,2010-04-17T05:55:23,2010-04-17T18:56:48,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-18,21.8,3.3,11.8,21.8,2.5,11.3,4.7,67.0,0.0,0,0.0,,,,,26.3,312.2,1015.6,43.9,15.0,342.2,29.6,10.0,,2010-04-18T05:54:14,2010-04-18T18:57:29,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-19,26.6,4.0,15.4,26.6,2.0,15.1,5.1,57.9,0.3,100,12.5,rain,,,,14.2,186.6,1014.0,61.5,19.4,306.1,26.7,10.0,,2010-04-19T05:53:06,2010-04-19T18:58:11,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-20,30.3,8.1,18.0,28.6,6.8,17.7,7.9,56.9,0.0,0,0.0,,,,,20.2,248.8,1011.4,74.0,17.7,303.9,26.2,10.0,,2010-04-20T05:51:59,2010-04-20T18:58:52,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-21,26.3,9.0,16.8,26.3,6.3,16.5,8.6,62.3,0.9,100,37.5,rain,,,,24.8,297.1,1011.7,74.6,19.0,287.8,24.9,10.0,,2010-04-21T05:50:53,2010-04-21T18:59:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-22,23.5,5.4,13.1,23.5,2.5,12.0,6.7,69.4,0.2,100,8.33,rain,,,,26.3,310.8,1013.8,64.2,15.9,340.6,29.6,10.0,,2010-04-22T05:49:47,2010-04-22T19:00:16,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-23,24.6,5.2,14.6,24.6,3.8,14.3,6.3,63.3,0.0,0,0.0,,,,,20.9,339.1,1013.7,38.8,15.6,342.5,29.7,10.0,,2010-04-23T05:48:42,2010-04-23T19:00:58,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-24,26.9,7.6,16.1,26.8,6.5,16.0,7.3,60.3,0.0,0,0.0,,,,,10.4,142.3,1013.7,65.2,15.3,201.7,17.3,7.0,,2010-04-24T05:47:38,2010-04-24T19:01:40,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-25,26.2,11.6,17.7,26.2,11.6,17.7,8.3,58.7,0.1,100,4.17,rain,,,,40.7,79.0,1014.4,71.2,13.4,233.1,20.2,8.0,,2010-04-25T05:46:35,2010-04-25T19:02:22,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-26,33.3,9.7,19.5,31.8,7.9,19.2,7.4,50.3,0.0,0,0.0,,,,,23.8,109.3,1011.5,26.6,16.6,309.2,26.8,10.0,,2010-04-26T05:45:33,2010-04-26T19:03:04,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-27,35.4,10.2,21.3,33.4,10.2,21.0,7.2,44.7,0.0,0,0.0,,,,,23.4,147.3,1012.4,12.7,18.9,326.0,28.1,10.0,,2010-04-27T05:44:31,2010-04-27T19:03:46,0.46,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-28,35.2,11.7,21.4,33.5,11.7,21.2,9.1,50.6,0.2,100,8.33,rain,,,,11.5,243.0,1014.9,48.7,18.8,311.7,27.1,10.0,,2010-04-28T05:43:31,2010-04-28T19:04:29,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-29,33.6,12.9,20.8,32.2,12.9,20.6,11.3,60.0,4.5,100,41.67,rain,,,,11.2,288.6,1014.0,86.0,16.6,228.8,19.9,8.0,,2010-04-29T05:42:31,2010-04-29T19:05:11,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60190099999,remote,60191099999"
"azilal,Morocco",2010-04-30,34.6,12.4,21.2,32.6,12.4,20.9,8.5,49.8,2.3,100,45.83,rain,,,,23.5,208.9,1010.6,71.1,14.1,247.5,21.6,10.0,,2010-04-30T05:41:33,2010-04-30T19:05:54,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-01,27.0,10.7,18.5,27.1,10.7,18.5,9.5,59.5,0.4,100,16.67,rain,,,,27.0,271.9,1012.5,34.1,11.1,281.2,24.4,9.0,,2010-05-01T05:40:35,2010-05-01T19:06:36,0.6,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-02,29.6,10.7,18.8,28.5,10.7,18.8,7.6,52.7,0.0,0,0.0,,,,,24.1,287.9,1011.2,49.9,12.7,316.2,26.2,10.0,,2010-05-02T06:39:39,2010-05-02T20:07:18,0.63,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-03,23.8,7.6,14.4,23.8,4.4,13.6,7.2,66.1,0.0,0,0.0,,,,,30.2,337.1,1013.0,30.3,13.3,357.7,29.6,10.0,,2010-05-03T06:38:44,2010-05-03T20:08:01,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-04,24.8,3.1,13.3,24.8,0.9,12.5,0.8,51.4,0.0,0,0.0,,,,,29.5,330.3,1013.7,2.9,17.9,388.4,32.1,10.0,,2010-05-04T06:37:49,2010-05-04T20:08:43,0.69,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-05,27.3,2.1,14.6,26.6,-0.3,14.1,-1.4,43.5,0.0,0,0.0,,,,,14.8,347.8,1011.3,60.0,20.9,316.2,26.3,10.0,,2010-05-05T06:36:56,2010-05-05T20:09:26,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-06,23.6,6.1,14.2,23.6,3.1,13.8,1.2,45.7,0.0,0,0.0,,,,,25.2,304.5,1008.8,65.5,20.0,272.6,22.5,9.0,,2010-05-06T06:36:04,2010-05-06T20:10:08,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-07,23.2,2.8,12.2,23.2,-0.4,11.1,4.1,62.6,0.0,0,0.0,,,,,24.1,332.5,1011.3,30.0,16.8,373.3,31.1,10.0,,2010-05-07T06:35:13,2010-05-07T20:10:51,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-08,25.3,5.5,15.3,25.3,4.8,15.1,4.5,54.4,0.0,0,0.0,,,,,17.6,209.1,1010.3,69.7,17.3,196.1,16.2,6.0,,2010-05-08T06:34:23,2010-05-08T20:11:33,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-09,26.3,5.5,15.4,26.3,4.6,15.2,7.1,61.7,0.0,0,0.0,,,,,25.2,307.0,1011.0,33.1,17.7,353.0,29.2,10.0,,2010-05-09T06:33:35,2010-05-09T20:12:15,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-10,25.0,7.0,15.8,25.0,6.1,15.6,6.2,58.7,0.0,0,0.0,,,,,26.6,290.1,1011.1,43.3,19.4,370.7,30.5,10.0,,2010-05-10T06:32:47,2010-05-10T20:12:58,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-11,23.4,7.0,14.3,23.4,4.4,13.4,7.2,66.8,0.7,100,20.83,rain,,,,28.4,302.4,1011.9,76.3,17.1,332.2,27.4,10.0,,2010-05-11T06:32:01,2010-05-11T20:13:40,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-12,21.4,5.8,12.2,21.4,2.2,11.0,5.7,68.6,0.8,100,33.33,rain,,,,25.9,318.2,1015.5,46.7,17.1,360.2,29.7,10.0,,2010-05-12T06:31:17,2010-05-12T20:14:22,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-13,19.6,3.9,10.5,19.6,-1.0,8.9,5.0,71.8,2.0,100,54.17,rain,,,,29.9,322.9,1015.7,55.1,11.9,356.5,29.4,10.0,,2010-05-13T06:30:33,2010-05-13T20:15:03,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-14,19.3,2.7,9.4,19.3,-2.7,7.4,4.0,72.8,1.9,100,41.67,rain,,,,32.4,336.1,1021.3,43.1,13.7,362.5,30.1,10.0,,2010-05-14T06:29:51,2010-05-14T20:15:45,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-15,26.6,3.0,13.9,26.6,1.3,13.5,1.3,49.7,0.0,0,0.0,,,,,20.9,281.8,1020.7,0.0,19.3,387.1,32.1,10.0,,2010-05-15T06:29:10,2010-05-15T20:16:26,0.05,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-16,30.9,5.5,17.3,28.9,3.1,16.7,0.7,41.3,0.0,0,0.0,,,,,15.1,196.6,1016.4,0.5,21.0,385.9,31.8,10.0,,2010-05-16T06:28:30,2010-05-16T20:17:08,0.09,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-17,32.0,8.2,18.7,30.1,5.9,18.1,4.3,42.3,0.0,0,0.0,,,,,25.9,169.5,1014.0,23.4,19.2,336.8,27.7,10.0,,2010-05-17T06:27:52,2010-05-17T20:17:49,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-18,31.2,9.2,18.5,29.4,7.2,17.9,6.3,48.9,0.0,0,0.0,,,,,32.0,126.5,1014.8,51.6,19.1,237.0,19.5,7.0,,2010-05-18T06:27:15,2010-05-18T20:18:29,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-19,34.9,8.9,20.7,32.4,6.7,20.2,3.2,35.6,0.0,0,0.0,,,,,29.2,119.1,1012.0,30.1,17.5,343.4,28.5,10.0,,2010-05-19T06:26:40,2010-05-19T20:19:10,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-20,37.9,12.2,22.6,34.9,12.2,22.0,2.2,30.0,0.0,0,0.0,,,,,45.4,141.2,1008.3,17.1,16.7,363.4,29.9,10.0,,2010-05-20T06:26:06,2010-05-20T20:19:50,0.23,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-21,34.4,8.7,20.1,32.2,6.6,19.7,5.1,42.2,0.0,0,0.0,,,,,23.8,187.7,1009.9,18.5,17.2,360.4,29.6,10.0,,2010-05-21T06:25:33,2010-05-21T20:20:29,0.25,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-22,31.0,11.4,19.3,29.6,11.4,19.1,8.2,51.7,0.0,0,0.0,,,,,26.3,323.6,1011.9,8.2,19.0,358.6,29.6,10.0,,2010-05-22T06:25:02,2010-05-22T20:21:09,0.3,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-23,28.9,8.8,19.1,28.9,8.5,19.0,7.4,53.2,0.0,0,0.0,,,,,23.0,309.1,1012.6,4.6,18.0,385.3,32.1,10.0,,2010-05-23T06:24:32,2010-05-23T20:21:48,0.34,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-24,27.1,9.5,18.7,27.2,9.5,18.6,7.3,56.0,0.0,0,0.0,,,,,24.8,297.2,1014.5,30.3,13.6,390.3,32.0,10.0,,2010-05-24T06:24:03,2010-05-24T20:22:26,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-25,29.3,8.8,19.4,28.3,8.2,19.2,6.1,50.6,0.0,0,0.0,,,,,19.1,298.5,1014.6,56.8,14.4,360.7,29.6,10.0,,2010-05-25T06:23:36,2010-05-25T20:23:04,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-26,30.7,12.6,20.6,29.3,12.6,20.4,7.0,46.3,0.0,0,0.0,,,,,26.3,268.8,1012.1,79.7,14.5,283.1,23.4,10.0,,2010-05-26T06:23:11,2010-05-26T20:23:42,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-27,22.2,8.6,15.6,22.2,5.1,15.4,8.5,65.9,0.0,0,0.0,,,,,27.0,325.3,1015.2,64.3,12.0,351.7,29.1,10.0,,2010-05-27T06:22:47,2010-05-27T20:24:19,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-28,25.8,6.9,14.4,25.8,3.7,13.4,5.9,61.9,0.0,0,0.0,,,,,27.7,349.4,1017.6,28.4,12.6,377.0,31.2,10.0,,2010-05-28T06:22:25,2010-05-28T20:24:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-29,31.4,4.6,17.9,29.3,3.0,17.4,1.0,42.4,0.0,0,0.0,,,,,15.5,358.6,1018.9,27.3,19.6,398.8,32.8,10.0,,2010-05-29T06:22:04,2010-05-29T20:25:31,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-30,34.1,9.1,20.3,31.7,7.5,19.9,4.3,40.0,0.0,0,0.0,,,,,20.5,281.5,1017.8,19.5,19.6,369.8,30.5,10.0,,2010-05-30T06:21:44,2010-05-30T20:26:06,0.58,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-05-31,36.6,12.0,22.7,34.2,12.0,22.2,6.2,39.4,0.0,0,0.0,,,,,14.8,285.4,1015.6,36.8,18.5,334.0,27.7,10.0,,2010-05-31T06:21:26,2010-05-31T20:26:41,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-06-01,38.1,14.3,24.2,35.9,14.3,23.5,6.7,36.9,0.0,0,0.0,,,,,16.2,326.7,1013.0,21.1,19.0,354.2,29.3,10.0,,2010-06-01T06:21:10,2010-06-01T20:27:15,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-06-02,36.4,13.6,24.1,34.5,13.6,23.4,6.1,36.0,0.0,0,0.0,,,,,16.2,348.5,1012.1,10.6,18.5,368.1,30.4,10.0,,2010-06-02T06:20:55,2010-06-02T20:27:48,0.68,Clear,Clear conditions throughout the day.,clear-day,"60190099999,remote,60191099999"
"azilal,Morocco",2010-06-03,32.8,14.6,22.2,31.0,14.6,21.9,7.3,41.6,0.0,0,0.0,,,,,24.8,326.5,1013.2,46.5,19.2,293.0,24.2,9.0,,2010-06-03T06:20:41,2010-06-03T20:28:20,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60190099999,remote,60191099999"
